"ID","Player","Team","Position","RkOv","Status","Age","Salary","Contract","FPts","FP/G","%D","ADP","Ros","+/-"
"*06h7t*","Finn Harding","PIT","D","3364","FA","20","855","Rachat","0","0","0","-","1%","0%"
"*04f0r*","Aleksi Heponiemi","FLA","F","3498","FA","26","100","Rachat","0","0","0","-","1%","0%"
"*06mmv*","Ondrej Kos","STL","F","4279","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*06tb0*","Teddy Mutryn","SJS","F","5597","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*042yc*","Michael Pezzetta","TOR","F","6154","FA","27","813","Rachat","0","0","8","270.2","1%","0%"
"*01xfs*","Evgeny Kuznetsov","(N/A)","F","4421","FA","33","100","Rachat","0","0","0","-","1%","0%"
"*04ajk*","Ryan Merkley","(N/A)","D","5321","FA","25","100","Rachat","0","0","0","-","1%","0%"
"*06rqn*","Wilson Bjorck","VAN","F","1376","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*05tqn*","Artyom Grushnikov","CGY","D","3224","FA","22","814","Rachat","0","0","0","-","1%","0%"
"*061bk*","Anton Johansson","DET","D","3842","FA","21","950","Rachat","0","0","0","-","1%","0%"
"*06hcv*","Christian Kirsch","SJS","G","4156","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*06bdx*","Tanner Ludtke","UTA","F","4842","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*05tar*","Olivier Nadeau","BUF","F","5614","FA","22","837","Rachat","0","0","0","-","1%","0%"
"*03dhs*","Tomas Nosek","FLA","F","5762","FA","33","775","Rachat","0","0","0","-","1%","0%"
"*06mj8*","Jared Woolley","LAK","D","8247","FA","19","875","Rachat","0","0","0","-","1%","0%"
"*05k9d*","Carter Savoie","(N/A)","F","6861","FA","23","100","Rachat","0","0","0","-","1%","0%"
"*062jw*","Kenny Connors","LAK","F","2037","FA","22","868","Rachat","0","0","0","-","1%","0%"
"*05yn6*","Jorian Donovan","OTT","D","2381","FA","21","797","Rachat","0","0","0","-","1%","0%"
"*05ahf*","Artyom Galimov","ANA","F","2928","FA","26","100","Rachat","0","0","0","-","1%","0%"
"*05tqm*","Ryder Korczak","TBL","F","4264","FA","23","100","Rachat","0","0","0","-","1%","0%"
"*06kxn*","Sam Morton","CGY","F","5513","FA","26","775","Rachat","0","0","0","-","1%","0%"
"*05r3q*","Jeffrey Viel","BOS","F","7921","FA","28","775","Rachat","0","0","0","-","1%","0%"
"*06r5z*","Keaton Verhoeff","(N/A)","D","7904","FA","17","100","Rachat","0","0","0","-","1%","0%"
"*06tmm*","Arvid Drott","FLA","F","2426","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*06tms*","Stepan Hoch","UTA","F","3558","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*06cds*","Jacob Julien","WPG","F","3927","FA","21","895","Rachat","0","0","0","-","1%","0%"
"*06c96*","Andrei Loshko","SEA","F","4819","FA","21","870","Rachat","0","0","0","-","1%","0%"
"*06bur*","Gavin McCarthy","BUF","D","5164","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*06mgr*","Aidan Park","EDM","F","5979","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*062lk*","Jake Richard","BUF","F","6553","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*06uvr*","Anthony Allain-Samake","ANA","D","900","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*06uhb*","Lirim Amidovski","MIN","F","935","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*062k4*","Alexis Gendron","PHI","F","3007","FA","21","860","Rachat","0","0","0","-","1%","0%"
"*060nh*","Ludvig Jansson","FLA","D","3800","FA","22","855","Rachat","0","0","0","-","1%","0%"
"*04ldf*","Rasmus Kupari","WPG","F","4410","FA","25","100","Rachat","0","0","0","-","1%","0%"
"*051tj*","Nikita Okhotyuk","CGY","D","5841","FA","25","100","Rachat","0","0","0","-","1%","0%"
"*05rkt*","Ilya Safonov","VAN","F","6775","FA","24","100","Rachat","0","0","0","-","1%","0%"
"*05u4d*","William Trudeau","MTL","D","7738","FA","23","775","Rachat","0","0","0","-","1%","0%"
"*05twk*","Topias Vilen","NJD","D","7932","FA","22","837","Rachat","0","0","0","-","1%","0%"
"*050mn*","Ronnie Attard","COL","D","1038","FA","26","775","Rachat","0","0","0","-","1%","0%"
"*06be3*","Ryan Conmy","LAK","F","2028","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*06mhk*","Timur Kol","CAR","D","4233","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*06spz*","Mads Kongsbak Klyvo","FLA","F","4249","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*04ld5*","Kevin Mandolese","MTL","G","5013","FA","25","100","Rachat","0","0","0","-","1%","0%"
"*060nx*","Tyler Muszelik","FLA","G","5594","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*060n9*","Servac Petrovsky","MIN","F","6137","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*05xyi*","Tucker Robertson","PHI","F","6603","FA","22","870","Rachat","0","0","0","-","1%","0%"
"*06ckj*","Dylan Roobroeck","NYR","F","6661","FA","21","850","Rachat","0","0","0","-","1%","0%"
"*06xxw*","Brent Solomon","DET","F","7255","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*05oyk*","Ryan Tverberg","TOR","F","7776","FA","23","852","Rachat","0","0","0","-","1%","0%"
"*06mbk*","Simon Zether","FLA","F","8358","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*06sq3*","Maxim Agafonov","SEA","D","855","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*05uf0*","Josh Bloom","VAN","F","1414","FA","22","837","Rachat","0","0","0","-","1%","0%"
"*060na*","Jake Furlong","SJS","D","2898","FA","21","842","Rachat","0","0","0","-","1%","0%"
"*06bup*","Kaden Hammell","SEA","D","3340","FA","20","866","Rachat","0","0","0","-","1%","0%"
"*06bad*","Jaden Lipinski","CGY","F","4753","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*06cfd*","Matyas Melovsky","NJD","F","5308","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*06mpf*","Timofei Obvintsev","TOR","G","5828","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*060nr*","Daniil Orlov","NJD","D","5891","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*031qf*","Cal Petersen","MIN","G","6117","FA","31","775","Rachat","0","0","0","-","1%","0%"
"*06sqg*","Will Sharpe","LAK","D","7032","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*05uw2*","Ivan Zhigalov","COL","G","8369","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*06h7v*","Owen Allard","UTA","F","904","FA","21","869","Rachat","0","0","0","-","1%","0%"
"*05o4m*","Nils Aman","VAN","F","930","FA","25","825","Rachat","0","0","0","-","1%","0%"
"*06xxf*","Vashek Blanar","BOS","D","1395","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*06c6x*","Chase Cheslock","NJD","D","1896","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*05oy6*","Riley Duran","BOS","F","2470","FA","23","868","Rachat","0","0","0","-","1%","0%"
"*05luc*","Ethan Edwards","NJD","D","2511","FA","23","925","Rachat","0","0","0","-","1%","0%"
"*06tmp*","Carlos Handel","MTL","D","3347","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*0642m*","Juha Jatkola","NSH","G","3810","FA","23","100","Rachat","0","0","0","-","1%","0%"
"*06mcf*","Ollie Josephson","SEA","F","3917","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*067xe*","Harrison Meneghin","TBL","G","5311","FA","21","873","Rachat","0","0","0","-","1%","0%"
"*031q7*","Tyler Motte","FLA","F","5524","FA","30","100","Rachat","0","0","0","-","1%","0%"
"*064iq*","Ty Mueller","VAN","F","5541","FA","22","870","Rachat","0","0","0","-","1%","0%"
"*05riy*","Ludwig Persson","WSH","F","6101","FA","22","815","Rachat","0","0","0","-","1%","0%"
"*06psl*","Ivar Stenberg","(N/A)","F","7377","FA","18","100","Rachat","0","0","8","298.4","1%","0%"
"*04qyn*","Semyon Der-Arguchintsev","TOR","F","2297","FA","25","100","Rachat","0","0","0","-","1%","0%"
"*03eb4*","Brandon Halverson","TBL","G","3323","FA","29","775","Rachat","0","0","0","-","1%","0%"
"*060x9*","Viliam Kmec","VGK","D","4198","FA","21","833","Rachat","0","0","0","-","1%","0%"
"*04zj7*","Patrik Puistola","(N/A)","F","6377","FA","24","100","Rachat","0","0","0","-","1%","0%"
"*062lj*","Kevin Reidler","OTT","G","6521","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*065gb*","Dalyn Wakely","EDM","F","8003","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*06tmi*","Roman Bausov","CAR","D","1171","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*05ge3*","Jan Bednar","(N/A)","G","1214","FA","23","100","Rachat","0","0","0","-","1%","0%"
"*06tyu*","Linus Funck","COL","D","2894","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*06sqa*","Shamar Moses","FLA","F","5515","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*042wv*","Keaton Middleton","COL","D","5356","FA","27","775","Rachat","0","0","0","-","1%","0%"
"*06mj1*","Landon Miller","DET","G","5385","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*062q2*","Joey Muldowney","SJS","F","5547","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*06tmt*","William Belle","TOR","F","1227","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*04f83*","Skyler BrindAmour","CAR","F","1570","FA","26","775","Rachat","0","0","0","-","1%","0%"
"*06mqr*","Stepan Gorbunov","FLA","F","3118","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*04p1n*","David Gustafsson","WPG","F","3260","FA","25","835","Rachat","0","0","0","-","1%","0%"
"*05uo5*","Connor Kurth","TBL","F","4415","FA","22","870","Rachat","0","0","0","-","1%","0%"
"*06tap*","Melvin Novotny","BUF","F","5772","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*060jf*","Matthew Seminoff","DAL","F","6986","FA","22","850","Rachat","0","0","0","-","1%","0%"
"*06cfm*","Arno Tiefensee","DAL","G","7660","FA","23","850","Rachat","0","0","0","-","1%","0%"
"*05oxm*","Jackson Hallum","VGK","F","3319","FA","23","925","Rachat","0","0","0","-","1%","0%"
"*05oxr*","Alex Jefferies","NYI","F","3814","FA","24","868","Rachat","0","0","0","-","1%","0%"
"*06c1s*","Zachary Nehring","WPG","F","5652","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*05k9f*","Zion Nybeck","(N/A)","F","5779","FA","23","100","Rachat","0","0","0","-","1%","0%"
"*06mir*","Miroslav Satan","WSH","F","6841","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*05td8*","Ty Voit","(N/A)","F","7956","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*06tak*","Samuel Meloche","BUF","G","5307","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*03asa*","Felix Sandstrom","BUF","G","6824","FA","28","100","Rachat","0","0","0","-","1%","0%"
"*06lkv*","Hagen Burrows","TBL","F","1693","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*05ug4*","Lucas Ciona","CGY","F","1948","FA","22","830","Rachat","0","0","0","-","1%","0%"
"*05ttl*","Liam Dower Nilsson","DET","F","2401","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*06mh2*","Jakub Fibigr","SEA","D","2705","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*0511p*","Vladislav Firstov","(N/A)","F","2736","FA","24","100","Rachat","0","0","0","-","1%","0%"
"*06xxg*","Mikhail Fyodorov","STL","F","2901","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*05gzz*","Mike Hardman","NJD","F","3367","FA","26","775","Rachat","0","0","0","-","1%","0%"
"*06ll4*","Colton Roberts","SJS","D","6596","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*05uea*","Ethan Samson","TBL","D","6806","FA","22","847","Rachat","0","0","0","-","1%","0%"
"*04qyy*","Nathan Smith","VAN","F","7228","FA","27","100","Rachat","0","0","0","-","1%","0%"
"*06c71*","Nathaniel Day","EDM","G","2235","FA","20","857","Rachat","0","0","0","-","1%","0%"
"*0622q*","Maxim Mayorov","DAL","G","5142","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*04amz*","Keith Petruzzelli","PHI","G","6140","FA","26","100","Rachat","0","0","0","-","1%","0%"
"*05xc4*","Connor Ungar","EDM","G","7801","FA","23","860","Rachat","0","0","0","-","1%","0%"
"*04f0s*","Jaret Anderson-Dolan","WPG","F","949","FA","26","775","Rachat","0","0","0","-","1%","0%"
"*060x8*","George Fegaras","DAL","D","2674","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*0662r*","Sam Harris","MTL","F","3380","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*04ote*","Martin Kaut","SJS","F","4043","FA","26","100","Rachat","0","0","0","-","1%","0%"
"*06mjr*","William Nicholl","EDM","F","5692","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*05kjc*","Ryan ORourke","(N/A)","D","5821","FA","23","100","Rachat","0","0","0","-","1%","0%"
"*06lux*","Trent Swick","VGK","F","7539","FA","21","850","Rachat","0","0","0","-","1%","0%"
"*06baa*","Joseph Willis","NSH","F","8190","FA","20","860","Rachat","0","0","0","-","1%","0%"
"*04f0w*","Alex Formenton","(N/A)","F","2800","FA","26","100","Rachat","0","0","0","-","1%","0%"
"*06uz2*","Travis Hayes","PIT","F","3421","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*01ztz*","Justin Holl","DET","D","3585","FA","33","3,400","Rachat","0","0","0","-","1%","0%"
"*06ckv*","Oiva Keskinen","CBJ","F","4095","FA","21","860","Rachat","0","0","0","-","1%","0%"
"*04xob*","Brett Leason","WSH","F","4613","FA","26","775","Rachat","0","0","8","279","1%","0%"
"*06bdy*","Angus MacDonell","DAL","F","4898","FA","20","850","Rachat","0","0","0","-","1%","0%"
"*06mqa*","Viktor Norringer","NSH","F","5761","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*061a4*","Oskar Pettersson","OTT","F","6150","FA","21","835","Rachat","0","0","0","-","1%","0%"
"*03mn2*","Jesse Puljujarvi","FLA","F","6378","FA","27","100","Rachat","0","0","0","-","1%","0%"
"*051xk*","Xavier Simoneau","MTL","F","7127","FA","24","100","Rachat","0","0","0","-","1%","0%"
"*06xwl*","Ivan Tkach-Tkachenko","UTA","G","7677","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*03el6*","Sebastian Aho","PIT","D","864","FA","29","775","Rachat","0","0","0","-","1%","0%"
"*06rqk*","Sam Laurila","NYI","D","4585","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*05ugy*","Sam Lipkin","UTA","F","4754","FA","22","852","Rachat","0","0","0","-","1%","0%"
"*05u5f*","Ty Murchison","PHI","D","5559","FA","22","860","Rachat","0","0","0","-","1%","0%"
"*06h25*","Viktor Neuchev","BUF","F","5675","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*05ku6*","Theodor Niederbach","(N/A)","F","5699","FA","23","100","Rachat","0","0","0","-","1%","0%"
"*06mhh*","Noah Powell","PHI","F","6324","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*062dq*","Marek Alscher","FLA","D","920","FA","21","865","Rachat","0","0","0","-","1%","0%"
"*06uvs*","Asher Barnett","EDM","D","1134","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*0661h*","Jacob Gaucher","PHI","F","2973","FA","24","873","Rachat","0","0","0","-","1%","0%"
"*05rjv*","Brent Johnson","PIT","D","3861","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*06mjg*","Ludvig Johnson","UTA","D","3867","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*061ib*","Ethan Miedema","BUF","F","5358","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*05k8d*","Veeti Miettinen","TOR","F","5361","FA","24","100","Rachat","0","0","0","-","1%","0%"
"*04ap6*","Ian Mitchell","DET","D","5428","FA","26","775","Rachat","0","0","0","-","1%","0%"
"*06tb1*","Nathan Quinn","PHI","F","6412","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*06l4n*","Oskar Vuollet","CAR","F","7984","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*04lcx*","Jesse Ylonen","NSH","F","8298","FA","26","100","Rachat","0","0","0","-","1%","0%"
"*05ufo*","Gage Alexander","DET","G","886","FA","23","100","Rachat","0","0","0","-","1%","0%"
"*06miy*","Chase Wutzke","MIN","G","8261","FA","19","956","Rachat","0","0","0","-","1%","0%"
"*04r05*","Michael Callahan","BOS","D","1742","FA","26","775","Rachat","0","0","0","-","1%","0%"
"*06xwi*","Jordan Charron","PIT","F","1880","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*05uhg*","Jakub Demek","VGK","F","2282","FA","22","852","Rachat","0","0","0","-","1%","0%"
"*03eaq*","Andreas Englund","NSH","D","2587","FA","29","775","Rachat","0","0","0","-","1%","0%"
"*06c48*","Jiri Felcman","CHI","F","2678","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*05u0q*","Ty Gallagher","BOS","D","2934","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*05ufm*","Oskar Jellvik","BOS","F","3818","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*05tpt*","Brody Lamb","NYR","F","4508","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*04ld4*","Jakub Lauko","(N/A)","F","4581","FA","25","100","Rachat","0","0","0","-","1%","0%"
"*05u13*","Vladislav Lukashevich","FLA","D","4848","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*05kek*","Ty Smilanic","MTL","F","7199","FA","23","100","Rachat","0","0","0","-","1%","0%"
"*060wa*","James Stefan","EDM","F","7365","FA","22","870","Rachat","0","0","0","-","1%","0%"
"*042yj*","Filip Larsson","PIT","G","4560","FA","27","775","Rachat","0","0","0","-","1%","0%"
"*05y5p*","Yaniv Perets","(N/A)","G","6079","FA","25","100","Rachat","0","0","0","-","1%","0%"
"*0055l*","James Reimer","(N/A)","G","6523","FA","37","100","Rachat","0","0","0","-","1%","0%"
"*05ny4*","Jesper Vikman","VGK","G","7929","FA","23","858","Rachat","0","0","0","-","1%","0%"
"*06bnf*","Paul Fischer","EDM","D","2739","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*06bdq*","Beckett Hendrickson","BOS","F","3475","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*05nfr*","Daniil Pylenkov","TBL","D","6397","FA","25","100","Rachat","0","0","0","-","1%","0%"
"*06mh3*","Alexander Siryatsky","CAR","D","7146","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*05ku8*","Tyler Tullio","UTA","F","7755","FA","23","100","Rachat","0","0","0","-","1%","0%"
"*04zsr*","Alex Beaucage","(N/A)","F","1182","FA","24","100","Rachat","0","0","0","-","1%","0%"
"*05tdc*","Talyn Boyko","NYR","G","1522","FA","23","775","Rachat","0","0","0","-","1%","0%"
"*03yud*","Dillon Dube","(N/A)","F","2431","FA","27","100","Rachat","0","0","0","-","1%","0%"
"*04ymx*","Hunter Jones","MTL","G","3893","FA","25","100","Rachat","0","0","0","-","1%","0%"
"*06xxb*","Ilya Kanarsky","CHI","G","3971","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*03jvq*","Oliver Kylington","(N/A)","D","4432","FA","28","100","Rachat","0","0","0","-","1%","0%"
"*02nqh*","Andreas Athanasiou","CHI","F","1034","FA","31","100","Rachat","0","0","0","-","1%","0%"
"*05rex*","Akito Hirose","VAN","D","3540","FA","26","100","Rachat","0","0","0","-","1%","0%"
"*06uvv*","Ryan Miller","PIT","F","5388","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*06mis*","Niilopekka Muhonen","DAL","D","5544","HAR","19","850","Rachat","0","0","0","-","1%","0%"
"*066pf*","Gabriel Szturc","TBL","F","7555","FA","22","870","Rachat","0","0","0","-","1%","0%"
"*06luu*","Joona Vaisanen","PIT","D","7826","FA","21","100","Rachat","0","0","0","-","1%","0%"
"*06loo*","Louka Cloutier","COL","G","1984","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*06hrk*","Landon Dupont","(N/A)","D","2466","FA","16","100","Rachat","0","0","0","-","1%","0%"
"*06mqq*","Denis Gabdrakhmanov","FLA","G","2904","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*06clr*","Olof Glifford","FLA","G","3083","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*04qvd*","Jay OBrien","(N/A)","F","5796","FA","26","100","Rachat","0","0","0","-","1%","0%"
"*06clp*","Melvin Strahl","CBJ","G","7430","FA","20","100","Rachat","0","0","0","-","1%","0%"
"*06tb2*","Karl Annborn","SEA","D","978","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*04qvh*","Nicolas Beaudin","MTL","D","1187","FA","26","100","Rachat","0","0","0","-","1%","0%"
"*06uwg*","Edison Engle","WPG","D","2585","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*058lt*","James Hamblin","EDM","F","3329","FA","26","775","Rachat","0","0","0","-","1%","0%"
"*06xwf*","Matous Kucharcik","BUF","F","4378","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*06bnc*","Jesse Nurmi","NYI","F","5774","FA","20","838","Rachat","0","0","0","-","1%","0%"
"*042yi*","Matthew Phillips","ANA","F","6167","FA","27","100","Rachat","0","0","0","-","1%","0%"
"*051u3*","Cade Webber","TOR","D","8078","FA","24","825","Rachat","0","0","0","-","1%","0%"
"*06tau*","Kirill Yemelyanov","BOS","F","8290","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*060xu*","Mason Beaupit","SJS","G","1194","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*05ud9*","Andre Gasseau","BOS","F","2969","FA","22","100","Rachat","0","0","0","-","1%","0%"
"*06mgw*","Jan Golicic","TBL","D","3104","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*06oxx*","Caeden Herrington","LAK","D","3505","FA","19","100","Rachat","0","0","0","-","1%","0%"
"*06sq1*","Atte Joki","DAL","F","3881","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*06uy3*","Jacob Kvasnicka","NYI","F","4426","FA","18","100","Rachat","0","0","0","-","1%","0%"
"*06kav*","Nate Misskey","SJS","D","5422","FA","20","100","Rachat","0","0","0","-","1%","0%"
